Business Type,Cargo Type,Total Weight,Date Time,Season,Profit %,Destination,Region Type
GYM equipments,Yoga,550,04-10-2016 21:17,Winter,13,Morocco,Asia
GYM equipments,Yoga,575,04-10-2016 21:17,Winter,13,Morocco,Asia
GYM equipments,Yoga,1000,04-10-2016 21:17,Winter,11,Morocco,Asia
GYM equipments,Yoga,700,04-10-2016 21:17,Winter,23,Morocco,Asia
GYM equipments,Yoga,925,04-10-2016 21:17,Winter,12,Morocco,Asia
Sports,Cricket,1200,27-03-2016 17:21,Summer,15,China,Australia
Sports,Cricket,750,27-03-2016 17:21,Summer,6,China,Australia
Sports,Cricket,525,27-03-2016 17:21,Summer,19,China,Australia
Sports,Cricket,1025,27-03-2016 17:21,Summer,6,China,Australia
Sports,Cricket,600,27-03-2016 17:21,Summer,20,China,Australia
Sports,Cricket,1000,28-06-2016 02:55,Rainy,9,Nigeria,America
Sports,Cricket,1075,28-06-2016 02:55,Rainy,17,Nigeria,America
Sports,Cricket,675,28-06-2016 02:55,Rainy,12,Nigeria,America
Sports,Cricket,850,28-06-2016 02:55,Rainy,21,Nigeria,America
Sports,Cricket,550,28-06-2016 02:55,Rainy,15,Nigeria,America
Sports,Cricket,975,28-11-2016 23:36,Winter,7,Nigeria,America
Sports,Cricket,750,28-11-2016 23:36,Winter,7,Nigeria,America
Sports,Cricket,575,28-11-2016 23:36,Winter,25,Nigeria,America
Sports,Cricket,1025,28-11-2016 23:36,Winter,14,Nigeria,America
Sports,Cricket,825,28-11-2016 23:36,Winter,15,Nigeria,America
Sports,Cricket,1175,14-05-2016 09:18,Summer,19,South Africa,Africa
Sports,Cricket,1175,14-05-2016 09:18,Summer,18,South Africa,Africa
Sports,Cricket,1150,14-05-2016 09:18,Summer,23,South Africa,Africa
Sports,Cricket,775,14-05-2016 09:18,Summer,12,South Africa,Africa
Sports,Cricket,1100,14-05-2016 09:18,Summer,22,South Africa,Africa
Sports,Cricket,650,12-09-2016 08:14,Rainy,6,South Africa,Africa
Sports,Cricket,1225,12-09-2016 08:14,Rainy,24,South Africa,Africa
Sports,Cricket,1225,12-09-2016 08:14,Rainy,6,South Africa,Africa
Sports,Cricket,525,12-09-2016 08:14,Rainy,16,South Africa,Africa
Sports,Cricket,950,12-09-2016 08:14,Rainy,13,South Africa,Africa
Sports,Cricket,775,27-12-2016 04:03,Winter,5,Morocco,Asia
Sports,Cricket,675,27-12-2016 04:03,Winter,13,Morocco,Asia
Sports,Cricket,550,27-12-2016 04:03,Winter,8,Morocco,Asia
Sports,Cricket,1025,27-12-2016 04:03,Winter,15,Morocco,Asia
Sports,Cricket,1175,27-12-2016 04:03,Winter,22,Morocco,Asia
Sports,Cricket,1050,14-08-2016 07:47,Rainy,16,China,Australia
Sports,Cricket,600,14-08-2016 07:47,Rainy,21,China,Australia
Sports,Cricket,1150,14-08-2016 07:47,Rainy,17,China,Australia
Sports,Cricket,1200,14-08-2016 07:47,Rainy,21,China,Australia
Sports,Cricket,775,14-08-2016 07:47,Rainy,13,China,Australia
Sports,Cricket,975,30-04-2016 09:41,Summer,21,Nigeria,America
Sports,Cricket,1150,30-04-2016 09:41,Summer,6,Nigeria,America
Sports,Cricket,900,30-04-2016 09:41,Summer,7,Nigeria,America
Sports,Cricket,525,30-04-2016 09:41,Summer,9,Nigeria,America
Sports,Cricket,1000,30-04-2016 09:41,Summer,16,Nigeria,America
Sports,Cricket,825,09-03-2016 19:43,Summer,18,South Africa,Africa
Sports,Cricket,725,09-03-2016 19:43,Summer,5,South Africa,Africa
Sports,Cricket,1025,09-03-2016 19:43,Summer,16,South Africa,Africa
Sports,Cricket,600,09-03-2016 19:43,Summer,20,South Africa,Africa
Sports,Cricket,775,09-03-2016 19:43,Summer,23,South Africa,Africa
Sports,Cricket,975,30-07-2016 00:39,Rainy,23,South Africa,Africa
Sports,Cricket,1150,30-07-2016 00:39,Rainy,7,South Africa,Africa
Sports,Cricket,500,30-07-2016 00:39,Rainy,23,South Africa,Africa
Sports,Cricket,850,30-07-2016 00:39,Rainy,17,South Africa,Africa
Sports,Cricket,975,30-07-2016 00:39,Rainy,8,South Africa,Africa
Sports,Badminton,775,25-10-2016 19:49,Winter,20,Nigeria,America
Sports,Badminton,725,25-10-2016 19:49,Winter,22,Nigeria,America
Sports,Badminton,525,25-10-2016 19:49,Winter,21,Nigeria,America
Sports,Badminton,875,25-10-2016 19:49,Winter,20,Nigeria,America
Sports,Badminton,1150,25-10-2016 19:49,Winter,20,Nigeria,America
Sports,Badminton,875,17-11-2016 09:39,Winter,10,South Africa,Africa
Sports,Badminton,625,17-11-2016 09:39,Winter,16,South Africa,Africa
Sports,Badminton,1150,17-11-2016 09:39,Winter,9,South Africa,Africa
Sports,Badminton,1125,17-11-2016 09:39,Winter,17,South Africa,Africa
Sports,Badminton,1000,17-11-2016 09:39,Winter,20,South Africa,Africa
Sports,Badminton,925,29-10-2016 15:01,Winter,8,Nigeria,America
Sports,Badminton,525,29-10-2016 15:01,Winter,23,Nigeria,America
Sports,Badminton,1125,29-10-2016 15:01,Winter,14,Nigeria,America
Sports,Badminton,500,29-10-2016 15:01,Winter,20,Nigeria,America
Sports,Badminton,825,29-10-2016 15:01,Winter,6,Nigeria,America
Sports,Badminton,875,31-08-2016 05:27,Rainy,7,Kenya,Europe
Sports,Badminton,825,31-08-2016 05:27,Rainy,13,Kenya,Europe
Sports,Badminton,1125,31-08-2016 05:27,Rainy,21,Kenya,Europe
Sports,Badminton,575,31-08-2016 05:27,Rainy,7,Kenya,Europe
Sports,Badminton,1150,31-08-2016 05:27,Rainy,16,Kenya,Europe
Sports,Badminton,525,20-02-2016 17:08,Summer,10,South Africa,Africa
Sports,Badminton,950,20-02-2016 17:08,Summer,25,South Africa,Africa
Sports,Badminton,1050,20-02-2016 17:08,Summer,11,South Africa,Africa
Sports,Badminton,1050,20-02-2016 17:08,Summer,23,South Africa,Africa
Sports,Badminton,975,20-02-2016 17:08,Summer,23,South Africa,Africa
Sports,Badminton,725,27-12-2016 23:33,Winter,10,China,Australia
Sports,Badminton,600,27-12-2016 23:33,Winter,23,China,Australia
Sports,Badminton,550,27-12-2016 23:33,Winter,23,China,Australia
Sports,Badminton,950,27-12-2016 23:33,Winter,6,China,Australia
Sports,Badminton,900,27-12-2016 23:33,Winter,13,China,Australia
Sports,Badminton,575,10-02-2016 16:34,Summer,16,Nigeria,America
Sports,Badminton,1125,10-02-2016 16:34,Summer,10,Nigeria,America
Sports,Badminton,525,10-02-2016 16:34,Summer,16,Nigeria,America
Sports,Badminton,825,10-02-2016 16:34,Summer,5,Nigeria,America
Sports,Badminton,500,10-02-2016 16:34,Summer,15,Nigeria,America
Sports,Badminton,1100,18-04-2016 04:27,Summer,13,China,Australia
Sports,Badminton,800,18-04-2016 04:27,Summer,19,China,Australia
Sports,Badminton,775,18-04-2016 04:27,Summer,19,China,Australia
Sports,Badminton,725,18-04-2016 04:27,Summer,11,China,Australia
Sports,Badminton,900,18-04-2016 04:27,Summer,8,China,Australia
Sports,Badminton,600,20-01-2016 07:08,Winter,12,South Africa,Africa
Sports,Badminton,975,20-01-2016 07:08,Winter,14,South Africa,Africa
Sports,Badminton,875,20-01-2016 07:08,Winter,21,South Africa,Africa
Sports,Badminton,925,20-01-2016 07:08,Winter,21,South Africa,Africa
Sports,Badminton,1100,20-01-2016 07:08,Winter,11,South Africa,Africa
Sports,Badminton,775,20-05-2016 05:37,Summer,17,Morocco,Asia
Sports,Badminton,1200,20-05-2016 05:37,Summer,24,Morocco,Asia
Sports,Badminton,1225,20-05-2016 05:37,Summer,5,Morocco,Asia
Sports,Badminton,750,20-05-2016 05:37,Summer,17,Morocco,Asia
Sports,Badminton,825,20-05-2016 05:37,Summer,11,Morocco,Asia
Sports,Cycling,850,04-01-2016 19:57,Winter,24,Morocco,Asia
Sports,Cycling,800,04-01-2016 19:57,Winter,8,Morocco,Asia
Sports,Cycling,575,04-01-2016 19:57,Winter,23,Morocco,Asia
Sports,Cycling,575,04-01-2016 19:57,Winter,24,Morocco,Asia
Sports,Cycling,725,04-01-2016 19:57,Winter,20,Morocco,Asia
Sports,Cycling,850,17-10-2016 19:38,Winter,14,Nigeria,America
Sports,Cycling,925,17-10-2016 19:38,Winter,8,Nigeria,America
Sports,Cycling,775,17-10-2016 19:38,Winter,8,Nigeria,America
Sports,Cycling,1075,17-10-2016 19:38,Winter,16,Nigeria,America
Sports,Cycling,975,17-10-2016 19:38,Winter,17,Nigeria,America
Sports,Cycling,1000,16-11-2016 12:19,Winter,14,China,Australia
Sports,Cycling,925,16-11-2016 12:19,Winter,15,China,Australia
Sports,Cycling,600,16-11-2016 12:19,Winter,19,China,Australia
Sports,Cycling,550,16-11-2016 12:19,Winter,25,China,Australia
Sports,Cycling,500,16-11-2016 12:19,Winter,24,China,Australia
Sports,Cycling,750,28-01-2016 22:36,Winter,13,Kenya,Europe
Sports,Cycling,575,28-01-2016 22:36,Winter,25,Kenya,Europe
Sports,Cycling,975,28-01-2016 22:36,Winter,6,Kenya,Europe
Sports,Cycling,575,28-01-2016 22:36,Winter,14,Kenya,Europe
Sports,Cycling,825,28-01-2016 22:36,Winter,11,Kenya,Europe
Sports,Cycling,775,08-01-2016 19:15,Winter,24,Morocco,Asia
Sports,Cycling,600,08-01-2016 19:15,Winter,9,Morocco,Asia
Sports,Cycling,850,08-01-2016 19:15,Winter,16,Morocco,Asia
Sports,Cycling,525,08-01-2016 19:15,Winter,8,Morocco,Asia
Sports,Cycling,775,08-01-2016 19:15,Winter,11,Morocco,Asia
Sports,Cycling,800,20-09-2016 10:50,Rainy,10,China,Australia
Sports,Cycling,1050,20-09-2016 10:50,Rainy,11,China,Australia
Sports,Cycling,1000,20-09-2016 10:50,Rainy,15,China,Australia
Sports,Cycling,800,20-09-2016 10:50,Rainy,23,China,Australia
Sports,Cycling,800,20-09-2016 10:50,Rainy,7,China,Australia
Sports,Cycling,725,12-10-2016 05:36,Winter,18,China,Australia
Sports,Cycling,750,12-10-2016 05:36,Winter,20,China,Australia
Sports,Cycling,1200,12-10-2016 05:36,Winter,22,China,Australia
Sports,Cycling,925,12-10-2016 05:36,Winter,22,China,Australia
Sports,Cycling,1050,12-10-2016 05:36,Winter,23,China,Australia
Sports,Cycling,500,02-06-2016 00:08,Rainy,18,Kenya,Europe
Sports,Cycling,500,02-06-2016 00:08,Rainy,8,Kenya,Europe
Sports,Cycling,550,02-06-2016 00:08,Rainy,5,Kenya,Europe
Sports,Cycling,650,02-06-2016 00:08,Rainy,22,Kenya,Europe
Sports,Cycling,625,02-06-2016 00:08,Rainy,7,Kenya,Europe
Sports,Cycling,975,02-12-2016 13:18,Winter,22,China,Australia
Sports,Cycling,1225,02-12-2016 13:18,Winter,6,China,Australia
Sports,Cycling,925,02-12-2016 13:18,Winter,13,China,Australia
Sports,Cycling,1050,02-12-2016 13:18,Winter,9,China,Australia
Sports,Cycling,1075,02-12-2016 13:18,Winter,8,China,Australia
Sports,Cycling,1225,30-12-2016 14:32,Winter,20,Morocco,Asia
Sports,Cycling,975,30-12-2016 14:32,Winter,25,Morocco,Asia
Sports,Cycling,700,30-12-2016 14:32,Winter,15,Morocco,Asia
Sports,Cycling,700,30-12-2016 14:32,Winter,5,Morocco,Asia
Sports,Cycling,950,30-12-2016 14:32,Winter,12,Morocco,Asia
Sports,Football,550,20-11-2016 03:51,Winter,25,Nigeria,America
Sports,Football,1225,20-11-2016 03:51,Winter,25,Nigeria,America
Sports,Football,950,20-11-2016 03:51,Winter,24,Nigeria,America
Sports,Football,1225,20-11-2016 03:51,Winter,15,Nigeria,America
Sports,Football,1200,20-11-2016 03:51,Winter,22,Nigeria,America
Sports,Football,825,09-10-2016 23:05,Winter,11,China,Australia
Sports,Football,1175,09-10-2016 23:05,Winter,7,China,Australia
Sports,Football,1125,09-10-2016 23:05,Winter,20,China,Australia
Sports,Football,925,09-10-2016 23:05,Winter,6,China,Australia
Sports,Football,675,09-10-2016 23:05,Winter,22,China,Australia
Sports,Football,800,25-08-2016 13:35,Rainy,15,Nigeria,America
Sports,Football,800,25-08-2016 13:35,Rainy,12,Nigeria,America
Sports,Football,950,25-08-2016 13:35,Rainy,5,Nigeria,America
Sports,Football,800,25-08-2016 13:35,Rainy,6,Nigeria,America
Sports,Football,1225,25-08-2016 13:35,Rainy,10,Nigeria,America
Sports,Football,550,27-09-2016 19:13,Rainy,7,South Africa,Africa
Sports,Football,950,27-09-2016 19:13,Rainy,13,South Africa,Africa
Sports,Football,1125,27-09-2016 19:13,Rainy,18,South Africa,Africa
Sports,Football,575,27-09-2016 19:13,Rainy,17,South Africa,Africa
Sports,Football,825,27-09-2016 19:13,Rainy,10,South Africa,Africa
Sports,Football,1150,26-12-2016 14:59,Winter,23,Morocco,Asia
Sports,Football,1150,26-12-2016 14:59,Winter,15,Morocco,Asia
Sports,Football,1225,26-12-2016 14:59,Winter,11,Morocco,Asia
Sports,Football,1050,26-12-2016 14:59,Winter,9,Morocco,Asia
Sports,Football,1225,26-12-2016 14:59,Winter,22,Morocco,Asia
Sports,Football,1050,17-04-2016 04:06,Summer,15,Morocco,Asia
Sports,Football,875,17-04-2016 04:06,Summer,8,Morocco,Asia
Sports,Football,875,17-04-2016 04:06,Summer,11,Morocco,Asia
Sports,Football,1175,17-04-2016 04:06,Summer,23,Morocco,Asia
Sports,Football,900,17-04-2016 04:06,Summer,23,Morocco,Asia
Sports,Football,550,01-09-2016 14:42,Rainy,5,Kenya,Europe
Sports,Football,1125,01-09-2016 14:42,Rainy,6,Kenya,Europe
Sports,Football,1200,01-09-2016 14:42,Rainy,11,Kenya,Europe
Sports,Football,700,01-09-2016 14:42,Rainy,20,Kenya,Europe
Sports,Football,1125,01-09-2016 14:42,Rainy,17,Kenya,Europe
Sports,Football,1175,05-03-2016 15:16,Summer,7,Morocco,Asia
Sports,Football,600,05-03-2016 15:16,Summer,5,Morocco,Asia
Sports,Football,1075,05-03-2016 15:16,Summer,7,Morocco,Asia
Sports,Football,1075,05-03-2016 15:16,Summer,5,Morocco,Asia
Sports,Football,900,05-03-2016 15:16,Summer,21,Morocco,Asia
Sports,Football,1050,12-05-2016 10:13,Summer,6,China,Australia
Sports,Football,1175,12-05-2016 10:13,Summer,8,China,Australia
Sports,Football,875,12-05-2016 10:13,Summer,7,China,Australia
Sports,Football,725,12-05-2016 10:13,Summer,5,China,Australia
Sports,Football,1175,12-05-2016 10:13,Summer,6,China,Australia
Sports,Football,800,17-06-2016 05:23,Rainy,15,Kenya,Europe
Sports,Football,1025,17-06-2016 05:23,Rainy,14,Kenya,Europe
Sports,Football,550,17-06-2016 05:23,Rainy,15,Kenya,Europe
Sports,Football,825,17-06-2016 05:23,Rainy,15,Kenya,Europe
Sports,Football,1200,17-06-2016 05:23,Rainy,9,Kenya,Europe
Sports,Running,1000,23-09-2016 12:38,Rainy,19,Kenya,Europe
Sports,Running,525,23-09-2016 12:38,Rainy,6,Kenya,Europe
Sports,Running,500,23-09-2016 12:38,Rainy,6,Kenya,Europe
Sports,Running,1000,23-09-2016 12:38,Rainy,9,Kenya,Europe
Sports,Running,1225,23-09-2016 12:38,Rainy,5,Kenya,Europe
Sports,Running,1225,27-07-2016 20:56,Rainy,6,Morocco,Asia
Sports,Running,600,27-07-2016 20:56,Rainy,11,Morocco,Asia
Sports,Running,900,27-07-2016 20:56,Rainy,5,Morocco,Asia
Sports,Running,525,27-07-2016 20:56,Rainy,12,Morocco,Asia
Sports,Running,550,27-07-2016 20:56,Rainy,18,Morocco,Asia
Sports,Running,650,19-08-2016 17:22,Rainy,24,South Africa,Africa
Sports,Running,625,19-08-2016 17:22,Rainy,19,South Africa,Africa
Sports,Running,625,19-08-2016 17:22,Rainy,7,South Africa,Africa
Sports,Running,500,19-08-2016 17:22,Rainy,15,South Africa,Africa
Sports,Running,1025,19-08-2016 17:22,Rainy,20,South Africa,Africa
Sports,Running,1200,08-06-2016 23:03,Rainy,14,South Africa,Africa
Sports,Running,825,08-06-2016 23:03,Rainy,20,South Africa,Africa
Sports,Running,750,08-06-2016 23:03,Rainy,15,South Africa,Africa
Sports,Running,1075,08-06-2016 23:03,Rainy,10,South Africa,Africa
Sports,Running,1150,08-06-2016 23:03,Rainy,14,South Africa,Africa
Sports,Running,825,24-11-2016 12:21,Winter,11,South Africa,Africa
Sports,Running,825,24-11-2016 12:21,Winter,22,South Africa,Africa
Sports,Running,875,24-11-2016 12:21,Winter,12,South Africa,Africa
Sports,Running,725,24-11-2016 12:21,Winter,20,South Africa,Africa
Sports,Running,750,24-11-2016 12:21,Winter,8,South Africa,Africa
Sports,Running,1050,29-03-2016 04:37,Summer,22,Morocco,Asia
Sports,Running,825,29-03-2016 04:37,Summer,23,Morocco,Asia
Sports,Running,675,29-03-2016 04:37,Summer,11,Morocco,Asia
Sports,Running,1225,29-03-2016 04:37,Summer,18,Morocco,Asia
Sports,Running,750,29-03-2016 04:37,Summer,14,Morocco,Asia
Sports,Running,775,01-11-2016 22:21,Winter,10,China,Australia
Sports,Running,850,01-11-2016 22:21,Winter,15,China,Australia
Sports,Running,950,01-11-2016 22:21,Winter,9,China,Australia
Sports,Running,1200,01-11-2016 22:21,Winter,19,China,Australia
Sports,Running,675,01-11-2016 22:21,Winter,5,China,Australia
Sports,Running,675,07-04-2016 01:50,Summer,7,Nigeria,America
Sports,Running,600,07-04-2016 01:50,Summer,17,Nigeria,America
Sports,Running,1200,07-04-2016 01:50,Summer,15,Nigeria,America
Sports,Running,550,07-04-2016 01:50,Summer,14,Nigeria,America
Sports,Running,1000,07-04-2016 01:50,Summer,8,Nigeria,America
Sports,Running,550,12-03-2016 21:27,Summer,15,Kenya,Europe
Sports,Running,725,12-03-2016 21:27,Summer,21,Kenya,Europe
Sports,Running,1050,12-03-2016 21:27,Summer,8,Kenya,Europe
Sports,Running,525,12-03-2016 21:27,Summer,15,Kenya,Europe
Sports,Running,675,12-03-2016 21:27,Summer,10,Kenya,Europe
Sports,Running,700,02-11-2016 13:27,Winter,17,Kenya,Europe
Sports,Running,1050,02-11-2016 13:27,Winter,15,Kenya,Europe
Sports,Running,650,02-11-2016 13:27,Winter,11,Kenya,Europe
Sports,Running,1000,02-11-2016 13:27,Winter,14,Kenya,Europe
Sports,Running,1150,02-11-2016 13:27,Winter,16,Kenya,Europe
Sports,Camping & Hiking,1225,20-12-2016 22:00,Winter,25,Morocco,Asia
Sports,Camping & Hiking,625,20-12-2016 22:00,Winter,20,Morocco,Asia
Sports,Camping & Hiking,950,20-12-2016 22:00,Winter,22,Morocco,Asia
Sports,Camping & Hiking,700,20-12-2016 22:00,Winter,5,Morocco,Asia
Sports,Camping & Hiking,650,20-12-2016 22:00,Winter,17,Morocco,Asia
Sports,Camping & Hiking,1075,16-06-2016 19:05,Rainy,16,Kenya,Europe
Sports,Camping & Hiking,900,16-06-2016 19:05,Rainy,6,Kenya,Europe
Sports,Camping & Hiking,525,16-06-2016 19:05,Rainy,11,Kenya,Europe
Sports,Camping & Hiking,775,16-06-2016 19:05,Rainy,10,Kenya,Europe
Sports,Camping & Hiking,1100,16-06-2016 19:05,Rainy,6,Kenya,Europe
Sports,Camping & Hiking,1075,03-04-2016 20:40,Summer,13,Morocco,Asia
Sports,Camping & Hiking,950,03-04-2016 20:40,Summer,7,Morocco,Asia
Sports,Camping & Hiking,1025,03-04-2016 20:40,Summer,15,Morocco,Asia
Sports,Camping & Hiking,1075,03-04-2016 20:40,Summer,20,Morocco,Asia
Sports,Camping & Hiking,675,03-04-2016 20:40,Summer,11,Morocco,Asia
Sports,Camping & Hiking,550,05-09-2016 10:09,Rainy,10,Morocco,Asia
Sports,Camping & Hiking,1125,05-09-2016 10:09,Rainy,16,Morocco,Asia
Sports,Camping & Hiking,775,05-09-2016 10:09,Rainy,21,Morocco,Asia
Sports,Camping & Hiking,1100,05-09-2016 10:09,Rainy,23,Morocco,Asia
Sports,Camping & Hiking,1175,05-09-2016 10:09,Rainy,23,Morocco,Asia
Sports,Camping & Hiking,1000,06-10-2016 04:03,Winter,14,Morocco,Asia
Sports,Camping & Hiking,600,06-10-2016 04:03,Winter,16,Morocco,Asia
Sports,Camping & Hiking,600,06-10-2016 04:03,Winter,20,Morocco,Asia
Sports,Camping & Hiking,600,06-10-2016 04:03,Winter,20,Morocco,Asia
Sports,Camping & Hiking,725,06-10-2016 04:03,Winter,12,Morocco,Asia
Sports,Camping & Hiking,525,01-09-2016 21:00,Rainy,17,South Africa,Africa
Sports,Camping & Hiking,725,01-09-2016 21:00,Rainy,6,South Africa,Africa
Sports,Camping & Hiking,1050,01-09-2016 21:00,Rainy,19,South Africa,Africa
Sports,Camping & Hiking,550,01-09-2016 21:00,Rainy,13,South Africa,Africa
Sports,Camping & Hiking,525,01-09-2016 21:00,Rainy,16,South Africa,Africa
Sports,Camping & Hiking,1025,23-11-2016 05:47,Winter,8,Morocco,Asia
Sports,Camping & Hiking,1000,23-11-2016 05:47,Winter,17,Morocco,Asia
Sports,Camping & Hiking,925,23-11-2016 05:47,Winter,17,Morocco,Asia
Sports,Camping & Hiking,825,23-11-2016 05:47,Winter,15,Morocco,Asia
Sports,Camping & Hiking,925,23-11-2016 05:47,Winter,14,Morocco,Asia
Sports,Camping & Hiking,850,15-09-2016 23:21,Rainy,17,Nigeria,America
Sports,Camping & Hiking,700,15-09-2016 23:21,Rainy,22,Nigeria,America
Sports,Camping & Hiking,750,15-09-2016 23:21,Rainy,19,Nigeria,America
Sports,Camping & Hiking,550,15-09-2016 23:21,Rainy,18,Nigeria,America
Sports,Camping & Hiking,1050,15-09-2016 23:21,Rainy,16,Nigeria,America
Sports,Camping & Hiking,800,20-06-2016 16:02,Rainy,25,Kenya,Europe
Sports,Camping & Hiking,575,20-06-2016 16:02,Rainy,6,Kenya,Europe
Sports,Camping & Hiking,850,20-06-2016 16:02,Rainy,23,Kenya,Europe
Sports,Camping & Hiking,975,20-06-2016 16:02,Rainy,8,Kenya,Europe
Sports,Camping & Hiking,775,20-06-2016 16:02,Rainy,5,Kenya,Europe
Sports,Camping & Hiking,850,30-04-2016 20:47,Summer,15,China,Australia
Sports,Camping & Hiking,875,30-04-2016 20:47,Summer,8,China,Australia
Sports,Camping & Hiking,1175,30-04-2016 20:47,Summer,24,China,Australia
Sports,Camping & Hiking,625,30-04-2016 20:47,Summer,16,China,Australia
Sports,Camping & Hiking,825,30-04-2016 20:47,Summer,23,China,Australia
Sports,Fitness Accessories,1025,21-06-2016 11:57,Rainy,20,South Africa,Africa
Sports,Fitness Accessories,575,21-06-2016 11:57,Rainy,16,South Africa,Africa
Sports,Fitness Accessories,1125,21-06-2016 11:57,Rainy,9,South Africa,Africa
Sports,Fitness Accessories,800,21-06-2016 11:57,Rainy,12,South Africa,Africa
Sports,Fitness Accessories,925,21-06-2016 11:57,Rainy,17,South Africa,Africa
Sports,Fitness Accessories,575,12-05-2016 22:11,Summer,13,Kenya,Europe
Sports,Fitness Accessories,1050,12-05-2016 22:11,Summer,20,Kenya,Europe
Sports,Fitness Accessories,775,12-05-2016 22:11,Summer,7,Kenya,Europe
Sports,Fitness Accessories,750,12-05-2016 22:11,Summer,17,Kenya,Europe
Sports,Fitness Accessories,1050,12-05-2016 22:11,Summer,9,Kenya,Europe
Sports,Fitness Accessories,1050,09-11-2016 01:08,Winter,6,South Africa,Africa
Sports,Fitness Accessories,825,09-11-2016 01:08,Winter,6,South Africa,Africa
Sports,Fitness Accessories,700,09-11-2016 01:08,Winter,14,South Africa,Africa
Sports,Fitness Accessories,1200,09-11-2016 01:08,Winter,11,South Africa,Africa
Sports,Fitness Accessories,975,09-11-2016 01:08,Winter,15,South Africa,Africa
Sports,Fitness Accessories,650,23-06-2016 14:12,Rainy,11,China,Australia
Sports,Fitness Accessories,725,23-06-2016 14:12,Rainy,6,China,Australia
Sports,Fitness Accessories,1225,23-06-2016 14:12,Rainy,20,China,Australia
Sports,Fitness Accessories,1000,23-06-2016 14:12,Rainy,16,China,Australia
Sports,Fitness Accessories,1150,23-06-2016 14:12,Rainy,10,China,Australia
Sports,Fitness Accessories,1125,21-04-2016 15:45,Summer,16,Kenya,Europe
Sports,Fitness Accessories,800,21-04-2016 15:45,Summer,15,Kenya,Europe
Sports,Fitness Accessories,825,21-04-2016 15:45,Summer,8,Kenya,Europe
Sports,Fitness Accessories,775,21-04-2016 15:45,Summer,19,Kenya,Europe
Sports,Fitness Accessories,625,21-04-2016 15:45,Summer,21,Kenya,Europe
Sports,Fitness Accessories,750,05-07-2016 19:33,Rainy,12,Kenya,Europe
Sports,Fitness Accessories,1125,05-07-2016 19:33,Rainy,7,Kenya,Europe
Sports,Fitness Accessories,525,05-07-2016 19:33,Rainy,14,Kenya,Europe
Sports,Fitness Accessories,750,05-07-2016 19:33,Rainy,14,Kenya,Europe
Sports,Fitness Accessories,750,05-07-2016 19:33,Rainy,16,Kenya,Europe
Sports,Fitness Accessories,750,09-10-2016 14:31,Winter,14,Nigeria,America
Sports,Fitness Accessories,1050,09-10-2016 14:31,Winter,10,Nigeria,America
Sports,Fitness Accessories,1175,09-10-2016 14:31,Winter,18,Nigeria,America
Sports,Fitness Accessories,800,09-10-2016 14:31,Winter,23,Nigeria,America
Sports,Fitness Accessories,975,09-10-2016 14:31,Winter,9,Nigeria,America
Sports,Fitness Accessories,900,02-04-2016 04:28,Summer,20,Morocco,Asia
Sports,Fitness Accessories,750,02-04-2016 04:28,Summer,24,Morocco,Asia
Sports,Fitness Accessories,1125,02-04-2016 04:28,Summer,12,Morocco,Asia
Sports,Fitness Accessories,625,02-04-2016 04:28,Summer,24,Morocco,Asia
Sports,Fitness Accessories,750,02-04-2016 04:28,Summer,23,Morocco,Asia
Sports,Fitness Accessories,1150,02-10-2016 20:20,Winter,11,China,Australia
Sports,Fitness Accessories,850,02-10-2016 20:20,Winter,24,China,Australia
Sports,Fitness Accessories,1075,02-10-2016 20:20,Winter,14,China,Australia
Sports,Fitness Accessories,975,02-10-2016 20:20,Winter,14,China,Australia
Sports,Fitness Accessories,550,02-10-2016 20:20,Winter,22,China,Australia
Sports,Fitness Accessories,850,16-02-2016 20:25,Summer,10,Kenya,Europe
Sports,Fitness Accessories,825,16-02-2016 20:25,Summer,23,Kenya,Europe
Sports,Fitness Accessories,1175,16-02-2016 20:25,Summer,11,Kenya,Europe
Sports,Fitness Accessories,625,16-02-2016 20:25,Summer,23,Kenya,Europe
Sports,Fitness Accessories,575,16-02-2016 20:25,Summer,12,Kenya,Europe
Sports,Yoga,1200,08-11-2016 01:25,Winter,11,China,Australia
Sports,Yoga,750,08-11-2016 01:25,Winter,23,China,Australia
Sports,Yoga,825,08-11-2016 01:25,Winter,22,China,Australia
Sports,Yoga,850,08-11-2016 01:25,Winter,23,China,Australia
Sports,Yoga,575,08-11-2016 01:25,Winter,25,China,Australia
Sports,Yoga,1125,29-08-2016 17:42,Rainy,6,China,Australia
Sports,Yoga,525,29-08-2016 17:42,Rainy,17,China,Australia
Sports,Yoga,525,29-08-2016 17:42,Rainy,14,China,Australia
Sports,Yoga,675,29-08-2016 17:42,Rainy,9,China,Australia
Sports,Yoga,500,29-08-2016 17:42,Rainy,13,China,Australia
Sports,Yoga,875,13-08-2016 19:23,Rainy,14,Nigeria,America
Sports,Yoga,700,13-08-2016 19:23,Rainy,24,Nigeria,America
Sports,Yoga,1175,13-08-2016 19:23,Rainy,11,Nigeria,America
Sports,Yoga,675,13-08-2016 19:23,Rainy,14,Nigeria,America
Sports,Yoga,1200,13-08-2016 19:23,Rainy,16,Nigeria,America
Sports,Yoga,700,08-06-2016 00:17,Rainy,12,China,Australia
Sports,Yoga,1100,08-06-2016 00:17,Rainy,15,China,Australia
Sports,Yoga,500,08-06-2016 00:17,Rainy,17,China,Australia
